,Timestamp,YEAR,DOY,HR,Scalar_B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Proton_Density,SW_Plasma_Temperature,SW_Plasma_Speed,Dst-index
81258,2008-99-18,2008,99,18,4.492,-1.133,3.238,-0.068,2.94,1.41,2.536,228000.0,742.71,-13.0
81259,2008-99-19,2008,99,19,4.283,-1.43,2.969,-1.226,3.191,0.356,2.319,214100.0,733.17,-14.0
81260,2008-99-20,2008,99,20,4.25,-0.837,2.122,-2.691,3.195,-1.231,2.266,204540.0,732.43,-17.0
81261,2008-99-21,2008,99,21,4.054,-1.277,3.048,0.564,2.287,2.086,2.056,218100.0,718.74,-18.0
81262,2008-99-22,2008,99,22,4.026,-1.433,2.548,1.639,1.274,2.749,2.079,207670.0,714.46,-20.0
81263,2008-99-23,2008,99,23,4.111,-1.093,2.074,0.354,1.568,1.406,2.184,185430.0,713.03,-18.0
81264,2008-100-0,2008,100,0,4.293,-3.273,0.618,-0.783,0.93,-0.351,2.281,159650.0,680.05,-18.0
81265,2008-100-1,2008,100,1,3.961,-2.048,2.204,-0.233,2.035,0.893,2.089,152820.0,697.64,-18.0
81266,2008-100-2,2008,100,2,3.88,-3.072,1.522,-0.099,1.386,0.633,2.003,134160.0,677.84,-21.0
81267,2008-100-3,2008,100,3,4.193,-3.829,0.035,0.017,0.025,0.031,2.094,110850.0,663.75,-23.0
81268,2008-100-4,2008,100,4,4.184,-3.355,1.233,0.176,1.061,0.653,2.227,131830.0,674.44,-22.0
81269,2008-100-5,2008,100,5,3.838,-2.389,-0.924,-1.703,-0.27,-1.914,2.398,171340.0,687.03,-19.0
81270,2008-100-6,2008,100,6,3.696,-1.788,-0.345,-0.672,-0.104,-0.764,2.085,201720.0,707.06,-18.0
81271,2008-100-7,2008,100,7,3.682,-3.093,-0.583,0.628,-0.729,0.453,2.345,254600.0,708.3,-17.0
81272,2008-100-8,2008,100,8,3.077,-2.226,-0.985,-0.581,-0.821,-0.798,2.242,238000.0,709.22,-15.0
81273,2008-100-9,2008,100,9,3.083,-2.553,0.371,0.263,0.305,0.339,2.07,205960.0,697.9,-16.0
81274,2008-100-10,2008,100,10,3.276,-2.198,-0.35,-1.549,-0.018,-1.589,2.022,168220.0,695.38,-18.0
81275,2008-100-11,2008,100,11,3.451,-2.615,1.097,-0.737,1.227,-0.491,2.077,157630.0,686.91,-16.0
81276,2008-100-12,2008,100,12,3.45,-1.535,0.242,2.205,-0.251,2.206,1.682,186290.0,704.52,-19.0
81277,2008-100-13,2008,100,13,3.452,-1.448,2.439,-0.275,2.433,0.332,1.8,181860.0,703.06,-17.0
81278,2008-100-14,2008,100,14,3.334,-1.075,2.223,0.686,1.939,1.279,1.67,180420.0,703.16,-15.0
81279,2008-100-15,2008,100,15,3.057,-1.747,1.441,0.037,1.346,0.491,1.832,202940.0,691.42,-12.0
81280,2008-100-16,2008,100,16,2.908,-0.074,2.009,0.737,1.606,1.418,1.637,197510.0,702.64,-11.0
81281,2008-100-17,2008,100,17,3.127,-1.149,0.128,0.257,0.024,0.276,1.86,191050.0,682.34,-10.0
81282,2008-100-18,2008,100,18,3.36,-1.97,1.282,-1.223,1.692,-0.511,2.024,157320.0,668.92,-9.0
81283,2008-100-19,2008,100,19,3.328,-2.416,1.539,0.339,1.182,1.041,2.029,146370.0,650.22,-12.0
81284,2008-100-20,2008,100,20,3.117,-2.264,1.831,0.118,1.516,1.034,2.148,140620.0,641.7,-11.0
81285,2008-100-21,2008,100,21,3.575,-1.557,1.692,-0.293,1.6,0.639,2.526,128820.0,647.75,-9.0
81286,2008-100-22,2008,100,22,3.527,-2.483,1.653,-1.117,1.994,-0.061,2.718,125020.0,634.16,-8.0
81287,2008-100-23,2008,100,23,3.5,-2.107,0.939,0.622,0.47,1.024,2.488,135140.0,644.99,-13.0
81288,2008-101-0,2008,101,0,3.802,-1.073,2.638,1.012,1.732,2.238,2.31,123760.0,656.03,-11.0
81289,2008-101-1,2008,101,1,3.986,-2.776,0.866,-1.473,1.472,-0.843,2.916,116080.0,640.33,-9.0
81290,2008-101-2,2008,101,2,3.881,-2.433,0.443,0.722,0.071,0.858,2.33,135500.0,648.46,-11.0
81291,2008-101-3,2008,101,3,4.268,-1.468,3.167,1.392,2.26,2.614,2.126,135220.0,658.38,-14.0
81292,2008-101-4,2008,101,4,3.983,-2.635,0.354,-0.738,0.6,-0.522,2.595,133750.0,645.75,-12.0
81293,2008-101-5,2008,101,5,3.911,-2.418,1.256,0.037,1.176,0.452,2.54,132830.0,645.57,-12.0
81294,2008-101-6,2008,101,6,3.797,-1.787,2.71,-1.234,2.962,-0.347,2.199,107600.0,640.85,-14.0
81295,2008-101-7,2008,101,7,3.757,-2.519,1.981,-0.1,1.94,0.433,1.977,120360.0,627.46,-15.0
81296,2008-101-8,2008,101,8,3.37,-1.982,2.251,-0.48,2.298,0.073,2.068,132150.0,634.13,-16.0
81297,2008-101-9,2008,101,9,3.442,-2.668,0.128,-0.216,0.174,-0.186,2.358,139790.0,628.68,-16.0
81298,2008-101-10,2008,101,10,3.301,-1.966,1.11,-0.007,1.087,0.221,2.274,142320.0,632.33,-14.0
81299,2008-101-11,2008,101,11,3.227,-2.099,0.433,-0.242,0.474,-0.148,2.393,142090.0,631.21,-14.0
81300,2008-101-12,2008,101,12,3.059,-2.122,1.264,0.74,1.07,0.999,1.93,167840.0,641.15,-15.0
81301,2008-101-13,2008,101,13,3.171,-1.351,1.448,1.48,1.045,1.789,1.961,160630.0,644.72,-12.0
81302,2008-101-14,2008,101,14,3.573,-3.024,1.084,-1.183,1.37,-0.832,1.765,140530.0,619.06,-12.0
81303,2008-101-15,2008,101,15,4.072,-1.698,2.242,0.459,1.986,1.139,2.226,112680.0,618.78,-13.0
81304,2008-101-16,2008,101,16,3.93,0.825,3.247,1.37,2.533,2.443,2.713,104610.0,629.9,-12.0
81305,2008-101-17,2008,101,17,3.187,-0.25,2.162,0.752,1.671,1.55,2.88,129800.0,619.14,-8.0
81306,2008-101-18,2008,101,18,3.372,0.404,2.452,0.129,2.145,1.215,2.83,122060.0,620.0,-8.0
81307,2008-101-19,2008,101,19,3.653,-1.416,1.405,-2.254,2.307,-1.296,3.249,111790.0,607.43,-9.0
81308,2008-101-20,2008,101,20,3.341,-1.57,2.016,0.148,1.671,1.151,2.577,119330.0,601.95,-11.0
81309,2008-101-21,2008,101,21,3.273,0.551,2.576,-0.778,2.599,0.694,2.563,106750.0,611.62,-14.0
81310,2008-101-22,2008,101,22,3.204,-1.331,1.532,-1.396,2.04,-0.367,2.439,106170.0,596.46,-14.0
81311,2008-101-23,2008,101,23,3.219,-1.718,2.381,-0.543,2.308,0.798,1.862,114720.0,578.73,-15.0
81312,2008-102-0,2008,102,0,3.352,-1.224,2.531,0.138,2.097,1.427,1.841,118820.0,563.79,-15.0
81313,2008-102-1,2008,102,1,3.684,-2.268,2.046,0.376,1.601,1.337,1.737,106260.0,552.87,-15.0
81314,2008-102-2,2008,102,2,3.996,-2.136,1.013,0.062,0.845,0.541,1.711,110870.0,550.88,-15.0
81315,2008-102-3,2008,102,3,4.251,-3.246,2.08,0.553,1.658,1.388,1.697,121000.0,533.86,-14.0
81316,2008-102-4,2008,102,4,4.676,-0.802,0.585,3.725,-0.888,3.677,1.539,97478.0,559.93,-16.0
81317,2008-102-5,2008,102,5,5.284,-1.721,1.975,4.273,0.378,4.69,1.687,115970.0,545.13,-14.0
81318,2008-102-6,2008,102,6,5.969,-3.609,2.483,3.635,1.26,4.207,1.613,137340.0,526.71,-12.0
81319,2008-102-7,2008,102,7,5.97,-2.198,4.693,1.672,4.077,2.853,1.846,117140.0,537.32,-11.0
81320,2008-102-8,2008,102,8,5.946,-3.525,3.96,1.727,3.437,2.606,2.502,138920.0,522.49,-10.0
81321,2008-102-9,2008,102,9,5.98,-1.59,4.405,-2.934,4.927,-1.922,2.583,106010.0,528.88,-9.0
81322,2008-102-10,2008,102,10,5.124,-2.362,3.631,-1.957,3.953,-1.176,2.446,113400.0,518.83,-13.0
81323,2008-102-11,2008,102,11,4.885,-2.161,3.375,-1.742,3.66,-1.016,2.266,104030.0,527.94,-19.0
81324,2008-102-12,2008,102,12,4.044,-1.923,2.719,0.112,2.634,0.703,2.75,125970.0,539.95,-21.0
81325,2008-102-13,2008,102,13,3.89,-2.147,2.197,-0.262,2.187,0.263,2.553,118070.0,537.0,-19.0
81326,2008-102-14,2008,102,14,4.162,-3.087,2.159,-0.144,2.119,0.463,2.739,106720.0,528.7,-16.0
81327,2008-102-15,2008,102,15,4.346,-3.37,2.064,-1.093,2.301,-0.389,2.614,97158.0,523.4,-14.0
81328,2008-102-16,2008,102,16,4.604,-3.715,2.092,0.219,1.861,0.957,2.502,97219.0,519.77,-13.0
81329,2008-102-17,2008,102,17,4.869,-3.28,3.161,1.273,2.384,2.437,2.086,131060.0,520.01,-11.0
81330,2008-102-18,2008,102,18,5.119,-2.985,3.993,0.727,3.258,2.426,2.081,170550.0,528.94,-10.0
81331,2008-102-19,2008,102,19,4.852,-2.855,3.437,0.545,2.759,2.121,2.243,149110.0,521.89,-7.0
81332,2008-102-20,2008,102,20,4.718,-2.764,2.357,0.986,1.523,2.037,2.372,142430.0,521.37,-6.0
81333,2008-102-21,2008,102,21,4.277,-2.309,1.629,2.287,0.194,2.801,2.515,176660.0,538.38,-7.0
81334,2008-102-22,2008,102,22,4.234,-1.994,1.658,1.518,0.601,2.167,2.76,181070.0,554.01,-7.0
81335,2008-102-23,2008,102,23,4.266,-1.793,2.731,-1.414,3.066,0.239,2.834,177690.0,567.7,-6.0
81336,2008-103-0,2008,103,0,4.095,-2.997,0.563,0.394,0.283,0.637,2.78,195940.0,560.16,-8.0
81337,2008-103-1,2008,103,1,4.034,-0.961,1.359,1.942,0.227,2.351,2.743,171510.0,578.17,-11.0
81338,2008-103-2,2008,103,2,4.322,-3.444,0.633,-0.728,0.89,-0.359,2.665,183880.0,556.37,-9.0
81339,2008-103-3,2008,103,3,4.571,-1.247,0.424,3.27,-1.02,3.139,2.647,157680.0,574.0,-8.0
81340,2008-103-4,2008,103,4,4.626,-3.779,0.05,0.703,-0.229,0.679,2.806,175940.0,553.5,-11.0
81341,2008-103-5,2008,103,5,4.706,-3.69,0.531,-0.89,0.777,-0.656,2.759,162100.0,551.27,-10.0
81342,2008-103-6,2008,103,6,4.457,-2.563,0.356,-2.2,1.009,-1.988,2.725,151080.0,561.07,-8.0
81343,2008-103-7,2008,103,7,4.679,-2.722,1.702,-1.787,2.098,-1.266,2.742,148210.0,559.83,-15.0
81344,2008-103-8,2008,103,8,4.718,-3.062,0.287,-3.215,1.033,-3.061,2.602,144840.0,552.89,-16.0
81345,2008-103-9,2008,103,9,4.625,-3.506,0.214,-2.398,0.718,-2.299,2.773,155430.0,551.73,-20.0
81346,2008-103-10,2008,103,10,4.857,-3.233,2.064,-0.952,2.212,-0.516,2.889,142680.0,556.96,-23.0
81347,2008-103-11,2008,103,11,4.518,-3.401,1.009,-0.938,1.178,-0.716,3.051,169180.0,553.26,-22.0
81348,2008-103-12,2008,103,12,4.055,-2.334,2.64,-0.06,2.588,0.509,3.07,170190.0,559.01,-15.0
81349,2008-103-13,2008,103,13,4.394,-0.994,1.992,1.295,1.614,1.727,3.175,148050.0,571.92,-14.0
81350,2008-103-14,2008,103,14,4.933,-0.963,2.363,3.268,1.392,3.801,3.149,131560.0,574.11,-13.0
81351,2008-103-15,2008,103,15,4.793,-1.974,1.795,1.067,1.357,1.562,2.881,148480.0,565.88,-13.0
81352,2008-103-16,2008,103,16,4.492,-3.774,1.379,-0.849,1.602,-0.306,2.534,164230.0,551.82,-11.0
81353,2008-103-17,2008,103,17,4.388,-4.094,0.877,-0.672,1.072,-0.255,2.5,178070.0,549.59,-11.0
81354,2008-103-18,2008,103,18,4.47,-4.222,0.897,0.21,0.709,0.576,2.475,195800.0,549.28,-11.0
81355,2008-103-19,2008,103,19,4.161,-3.466,-0.463,-0.361,-0.231,-0.536,2.75,174450.0,555.71,-10.0
81356,2008-103-20,2008,103,20,4.176,-3.565,0.276,-0.711,0.599,-0.475,2.907,176120.0,558.25,-11.0
81357,2008-103-21,2008,103,21,4.168,-3.436,1.857,-0.904,2.056,0.195,2.862,140210.0,556.86,-10.0
81358,2008-103-22,2008,103,22,4.363,-3.614,1.743,-0.081,1.522,0.852,2.636,197130.0,559.83,-9.0
81359,2008-103-23,2008,103,23,3.292,-0.606,0.843,0.851,0.268,1.17,2.915,192610.0,576.64,-7.0
81360,2008-104-0,2008,104,0,3.564,-0.619,1.655,1.69,0.561,2.298,3.245,173930.0,576.92,-7.0
81361,2008-104-1,2008,104,1,4.367,-2.65,1.175,1.225,0.421,1.65,3.377,181890.0,562.09,-6.0
81362,2008-104-2,2008,104,2,4.235,0.08,3.145,0.991,2.334,2.314,3.708,158580.0,578.65,-5.0
81363,2008-104-3,2008,104,3,4.744,0.21,4.177,0.251,3.676,1.993,3.987,149010.0,579.37,-3.0
81364,2008-104-4,2008,104,4,4.692,-1.507,2.009,0.656,1.601,1.401,4.08,169240.0,570.32,-1.0
81365,2008-104-5,2008,104,5,5.342,-0.889,3.863,2.648,2.735,3.792,4.342,171760.0,580.15,0.0
81366,2008-104-6,2008,104,6,5.602,-2.053,3.344,-0.774,3.424,0.263,3.935,178460.0,587.24,1.0
81367,2008-104-7,2008,104,7,5.29,-1.864,2.817,0.233,2.646,0.98,3.681,183310.0,602.69,-3.0
81368,2008-104-8,2008,104,8,4.359,-3.567,-0.22,-0.655,-0.056,-0.689,4.02,177490.0,614.47,-8.0
81369,2008-104-9,2008,104,9,4.527,-4.085,-0.945,-0.003,-0.922,-0.205,3.622,171410.0,608.4,-12.0
81370,2008-104-10,2008,104,10,3.949,-3.317,0.748,0.168,0.701,0.312,3.016,176110.0,609.17,-7.0
81371,2008-104-11,2008,104,11,3.711,-2.766,0.595,1.142,0.357,1.237,2.58,144600.0,609.55,-6.0
81372,2008-104-12,2008,104,12,3.589,-3.082,-0.435,0.071,-0.434,-0.024,2.805,154910.0,603.41,-5.0
81373,2008-104-13,2008,104,13,4.416,-3.444,0.877,-1.101,1.108,-0.869,3.2,126350.0,598.21,-5.0
81374,2008-104-14,2008,104,14,4.483,-3.946,0.605,-1.486,0.985,-1.259,2.763,112100.0,585.45,-12.0
81375,2008-104-15,2008,104,15,3.799,-3.087,0.831,-1.677,1.31,-1.34,2.953,128960.0,602.22,-15.0
81376,2008-104-16,2008,104,16,3.336,-3.181,0.32,-0.743,0.557,-0.582,2.452,125280.0,609.42,-13.0
81377,2008-104-17,2008,104,17,3.122,-3.06,0.497,-0.035,0.47,0.167,2.035,109890.0,602.68,-11.0
81378,2008-104-18,2008,104,18,3.18,-3.064,0.715,-0.341,0.792,0.01,1.978,86701.0,593.08,-13.0
81379,2008-104-19,2008,104,19,2.595,-2.344,-0.145,0.354,-0.298,0.236,2.241,125800.0,606.47,-12.0
81380,2008-104-20,2008,104,20,2.667,-2.382,0.142,0.752,-0.259,0.72,2.071,132480.0,601.55,-11.0
81381,2008-104-21,2008,104,21,2.108,0.031,0.514,1.272,-0.222,1.354,1.964,120470.0,595.59,-13.0
81382,2008-104-22,2008,104,22,2.569,-2.382,0.301,0.818,-0.174,0.854,1.752,138270.0,580.0,-13.0
81383,2008-104-23,2008,104,23,2.758,-2.614,-0.105,0.786,-0.5,0.615,1.948,142350.0,579.74,-11.0
81384,2008-105-0,2008,105,0,2.742,-2.691,-0.157,0.026,-0.149,-0.057,2.011,140280.0,574.77,-11.0
81385,2008-105-1,2008,105,1,3.002,-2.647,-0.57,1.086,-1.027,0.672,1.569,111920.0,568.52,-12.0
81386,2008-105-2,2008,105,2,2.455,-2.153,-0.302,0.87,-0.667,0.631,1.544,127840.0,566.1,-11.0
81387,2008-105-3,2008,105,3,2.779,-2.415,1.028,0.734,0.627,1.097,1.294,91804.0,525.19,-13.0
81388,2008-105-4,2008,105,4,3.106,-2.583,1.27,0.977,0.804,1.382,1.25,78546.0,513.35,-13.0
81389,2008-105-5,2008,105,5,3.216,-3.022,0.766,0.657,0.498,0.879,1.099,105410.0,507.05,-11.0
81390,2008-105-6,2008,105,6,3.318,-3.236,0.104,0.69,-0.105,0.692,1.008,133850.0,504.67,-10.0
81391,2008-105-7,2008,105,7,3.326,-3.289,0.088,0.427,-0.025,0.434,1.029,110760.0,497.21,-11.0
81392,2008-105-8,2008,105,8,3.132,-3.028,0.304,0.634,0.152,0.685,1.706,88029.0,481.13,-12.0
81393,2008-105-9,2008,105,9,3.106,-3.024,0.423,0.535,0.303,0.611,1.903,76454.0,467.93,-12.0
81394,2008-105-10,2008,105,10,3.04,-2.917,0.562,0.569,0.44,0.668,1.821,73301.0,465.34,-12.0
81395,2008-105-11,2008,105,11,3.012,-2.94,0.402,0.387,0.318,0.458,1.657,87569.0,464.36,-13.0
81396,2008-105-12,2008,105,12,3.202,-3.144,0.536,0.165,0.49,0.275,1.493,113580.0,465.29,-13.0
81397,2008-105-13,2008,105,13,3.082,-2.968,0.71,-0.376,0.779,-0.199,1.703,85502.0,459.07,-13.0
81398,2008-105-14,2008,105,14,2.924,-2.793,0.773,-0.144,0.784,0.068,2.068,67181.0,446.01,-13.0
81399,2008-105-15,2008,105,15,2.752,-2.602,0.83,-0.012,0.793,0.24,2.066,61655.0,442.66,-11.0
81400,2008-105-16,2008,105,16,2.472,-2.412,-0.131,0.215,-0.198,0.154,2.12,61690.0,437.7,-9.0
81401,2008-105-17,2008,105,17,2.28,-2.198,0.077,0.411,-0.094,0.411,1.945,60832.0,433.58,-8.0
81402,2008-105-18,2008,105,18,1.954,-1.636,0.006,0.834,-0.361,0.755,1.96,56517.0,424.96,-6.0
81403,2008-105-19,2008,105,19,1.673,-1.486,0.047,0.642,-0.262,0.588,2.051,54233.0,418.41,-7.0
81404,2008-105-20,2008,105,20,1.509,-1.216,0.366,0.693,-0.029,0.784,2.093,42361.0,409.28,-7.0
81405,2008-105-21,2008,105,21,2.181,-1.863,0.757,0.762,0.254,1.045,1.995,41968.0,402.37,-9.0
81406,2008-105-22,2008,105,22,1.632,0.018,0.428,0.594,0.054,0.73,2.448,35760.0,397.9,-9.0
81407,2008-105-23,2008,105,23,1.481,0.735,0.822,0.576,0.403,0.921,2.738,31971.0,394.95,-9.0
81408,2008-106-0,2008,106,0,1.84,1.379,0.397,0.893,-0.112,0.972,2.92,28802.0,393.26,-10.0
81409,2008-106-1,2008,106,1,2.249,1.862,0.553,0.351,0.308,0.57,2.969,27372.0,394.74,-10.0
81410,2008-106-2,2008,106,2,1.679,1.104,0.961,0.42,0.666,0.807,3.264,30881.0,392.85,-9.0
81411,2008-106-3,2008,106,3,1.835,-0.263,0.343,1.224,-0.191,1.258,3.631,37915.0,390.69,-7.0
81412,2008-106-4,2008,106,4,2.477,0.329,-0.976,0.977,-1.263,0.522,3.791,29807.0,392.74,-6.0
81413,2008-106-5,2008,106,5,2.864,1.027,1.421,2.158,0.621,2.509,4.253,25049.0,398.46,-5.0
81414,2008-106-6,2008,106,6,2.818,0.081,1.388,1.448,0.906,1.788,5.474,32601.0,398.99,-4.0
81415,2008-106-7,2008,106,7,4.487,-1.384,0.86,3.691,-0.111,3.798,5.44,29843.0,392.14,-1.0
81416,2008-106-8,2008,106,8,4.087,-0.651,-2.637,2.755,-3.195,2.094,5.141,30916.0,389.57,0.0
81417,2008-106-9,2008,106,9,3.342,-0.722,-2.254,1.19,-2.447,0.703,5.259,29069.0,390.15,0.0
81418,2008-106-10,2008,106,10,2.949,-0.016,-1.358,2.241,-1.764,1.939,5.37,37635.0,391.58,2.0
81419,2008-106-11,2008,106,11,3.216,0.311,-2.828,0.706,-2.911,0.144,5.799,32726.0,393.28,3.0
81420,2008-106-12,2008,106,12,4.828,1.109,-3.796,2.347,-4.2,1.51,6.192,17649.0,393.48,0.0
81421,2008-106-13,2008,106,13,5.366,0.153,-4.531,2.778,-5.05,1.661,3.89,7418.8,383.57,-1.0
81422,2008-106-14,2008,106,14,4.835,-0.907,-4.129,2.131,-4.546,0.965,5.876,8675.0,383.04,-7.0
81423,2008-106-15,2008,106,15,5.253,-0.009,-4.737,1.786,-5.047,0.262,5.18,10904.0,380.4,-5.0
81424,2008-106-16,2008,106,16,5.507,0.703,-5.095,-0.071,-4.747,-1.844,7.354,19435.0,381.88,-7.0
81425,2008-106-17,2008,106,17,6.792,1.515,-6.04,2.334,-6.484,-0.241,4.592,23228.0,384.54,-3.0
81426,2008-106-18,2008,106,18,6.424,-0.025,-5.783,1.78,-5.971,-0.917,7.134,19983.0,377.28,-3.0
81427,2008-106-19,2008,106,19,7.58,-2.257,-6.825,1.524,-6.723,-1.878,7.962,15360.0,371.61,-1.0
81428,2008-106-20,2008,106,20,8.124,-2.141,-7.532,-1.841,-5.611,-5.341,7.962,15360.0,365.11,-1.0
81429,2008-106-21,2008,106,21,7.593,-2.25,-6.702,-2.326,-4.547,-5.444,7.962,15360.0,367.63,-6.0
81430,2008-106-22,2008,106,22,6.479,-2.78,-5.371,-2.215,-3.426,-4.692,7.962,15360.0,365.91,-12.0
81431,2008-106-23,2008,106,23,6.388,-0.943,-4.016,-0.977,-2.921,-2.918,7.962,15360.0,362.49,-20.0
81432,2008-107-0,2008,107,0,5.733,-0.38,-3.447,-0.949,-2.506,-2.569,7.962,15360.0,377.07,-25.0
81433,2008-107-1,2008,107,1,4.656,-2.907,-3.201,-0.475,-2.569,-1.962,7.962,15360.0,374.08,-23.0
81434,2008-107-2,2008,107,2,6.166,-4.821,-3.611,-0.955,-2.792,-2.482,7.962,15360.0,369.42,-20.0
81435,2008-107-3,2008,107,3,6.565,-4.302,-4.57,-1.154,-3.679,-2.945,7.962,15360.0,372.24,-22.0
81436,2008-107-4,2008,107,4,6.727,-5.355,-3.509,-1.844,-2.561,-3.021,7.962,15360.0,370.94,-22.0
81437,2008-107-5,2008,107,5,6.824,-5.605,-1.946,-1.985,-1.185,-2.545,7.962,15360.0,376.38,-25.0
81438,2008-107-6,2008,107,6,7.734,-6.816,1.147,-2.016,1.686,-1.619,13.443,57248.0,375.75,-26.0
81439,2008-107-7,2008,107,7,7.814,-4.55,5.134,-1.31,5.304,0.027,14.259,59596.0,388.88,-24.0
81440,2008-107-8,2008,107,8,8.241,-4.284,5.647,0.161,5.466,1.403,15.432,82190.0,388.92,-20.0
81441,2008-107-9,2008,107,9,10.582,-0.51,3.96,0.715,3.744,1.506,15.111,94477.0,400.67,-17.0
81442,2008-107-10,2008,107,10,9.459,2.573,-0.632,-0.166,-0.593,-0.281,17.951,115150.0,439.26,-14.0
81443,2008-107-11,2008,107,11,8.79,-1.53,-1.249,-0.214,-1.198,-0.444,12.603,224920.0,483.73,-5.0
81444,2008-107-12,2008,107,12,9.552,-0.91,6.361,0.266,6.173,1.546,11.294,213430.0,494.58,-6.0
81445,2008-107-13,2008,107,13,7.689,-1.854,4.422,3.099,3.59,4.005,9.568,194430.0,529.96,-5.0
81446,2008-107-14,2008,107,14,8.489,-3.369,0.721,-1.767,1.185,-1.507,9.181,196630.0,525.67,-4.0
81447,2008-107-15,2008,107,15,6.372,-3.634,2.981,-1.438,3.273,-0.482,6.351,197590.0,540.49,-5.0
81448,2008-107-16,2008,107,16,7.046,-5.09,-1.307,-3.987,0.154,-4.188,5.593,160990.0,541.38,-8.0
81449,2008-107-17,2008,107,17,6.517,-4.589,-1.491,-4.057,0.216,-4.307,4.232,131850.0,543.82,-10.0
81450,2008-107-18,2008,107,18,5.406,-3.739,-0.835,-3.125,0.604,-3.171,4.005,168900.0,559.04,-25.0
81451,2008-107-19,2008,107,19,5.633,-4.327,0.263,-3.312,1.778,-2.804,3.355,156310.0,581.78,-29.0
81452,2008-107-20,2008,107,20,4.28,-2.51,2.834,0.58,2.164,1.908,3.122,149770.0,592.55,-31.0
81453,2008-107-21,2008,107,21,4.337,3.284,-0.145,0.602,-0.428,0.439,2.902,124080.0,601.42,-33.0
81454,2008-107-22,2008,107,22,4.713,4.44,-1.294,0.049,-1.131,-0.631,2.607,103640.0,586.83,-26.0
81455,2008-107-23,2008,107,23,4.486,3.663,-2.429,0.223,-2.195,-1.062,2.553,85672.0,572.66,-26.0
81456,2008-108-0,2008,108,0,4.669,3.846,-2.139,1.451,-2.578,0.179,2.909,68062.0,570.0,-24.0
81457,2008-108-1,2008,108,1,4.562,4.433,-0.062,0.388,-0.238,0.305,2.424,93047.0,565.44,-23.0
81458,2008-108-2,2008,108,2,4.439,4.063,1.236,0.939,0.684,1.387,2.587,96739.0,568.99,-22.0
81459,2008-108-3,2008,108,3,4.238,-1.187,1.744,-1.068,2.013,-0.257,2.417,126200.0,552.86,-20.0
81460,2008-108-4,2008,108,4,3.796,-1.534,2.714,-0.609,2.755,0.443,2.485,147140.0,548.76,-17.0
81461,2008-108-5,2008,108,5,3.733,-2.337,2.501,-0.7,2.583,0.155,2.466,131090.0,542.47,-15.0
81462,2008-108-6,2008,108,6,3.215,-1.477,2.3,-0.052,2.226,0.609,2.198,123420.0,535.46,-15.0
81463,2008-108-7,2008,108,7,2.701,-2.307,0.871,0.406,0.737,0.61,2.235,156290.0,533.58,-15.0
81464,2008-108-8,2008,108,8,2.92,-2.751,0.038,0.326,-0.033,0.33,2.416,150350.0,531.62,-14.0
81465,2008-108-9,2008,108,9,2.944,-0.611,0.289,1.223,0.045,1.251,2.518,101170.0,533.83,-14.0
81466,2008-108-10,2008,108,10,3.398,2.158,1.406,1.904,1.027,2.133,2.106,73675.0,543.88,-10.0
81467,2008-108-11,2008,108,11,3.282,1.515,0.914,2.172,0.49,2.306,1.96,77942.0,531.81,-6.0
81468,2008-108-12,2008,108,12,4.459,1.757,3.096,2.292,2.578,2.871,1.792,66304.0,524.7,-8.0
81469,2008-108-13,2008,108,13,3.894,1.718,1.641,2.51,1.026,2.804,2.553,103040.0,518.37,-10.0
81470,2008-108-14,2008,108,14,5.184,-1.104,4.535,-0.419,4.501,0.767,2.809,90437.0,515.12,-9.0
81471,2008-108-15,2008,108,15,4.196,-1.528,2.227,-2.737,2.948,-1.954,3.128,85904.0,504.89,-8.0
81472,2008-108-16,2008,108,16,3.495,-1.187,3.053,0.198,2.792,1.235,2.746,100740.0,503.64,-12.0
81473,2008-108-17,2008,108,17,2.814,2.047,0.578,0.988,0.151,1.126,3.018,125740.0,505.03,-12.0
81474,2008-108-18,2008,108,18,2.806,2.078,0.694,0.716,0.319,0.947,2.724,127600.0,510.5,-10.0
81475,2008-108-19,2008,108,19,2.273,1.18,0.276,0.944,-0.195,0.959,2.912,124190.0,504.49,-11.0
81476,2008-108-20,2008,108,20,3.132,1.448,1.682,1.397,0.769,2.048,2.808,103910.0,500.11,-12.0
81477,2008-108-21,2008,108,21,3.08,-0.109,1.921,0.678,1.302,1.563,3.189,100210.0,496.24,-10.0
81478,2008-108-22,2008,108,22,3.631,-2.638,1.056,-0.395,1.108,0.208,3.12,146530.0,509.14,-9.0
81479,2008-108-23,2008,108,23,4.447,-3.21,1.57,-0.855,1.786,0.07,3.035,126300.0,506.5,-11.0
81480,2008-109-0,2008,109,0,4.657,-1.138,2.994,2.282,1.455,3.478,2.603,139330.0,531.8,-15.0
81481,2008-109-1,2008,109,1,4.509,-0.349,2.818,2.484,1.289,3.526,3.051,135820.0,539.95,-16.0
81482,2008-109-2,2008,109,2,4.588,-1.339,2.53,1.853,1.421,2.775,3.19,138280.0,529.28,-11.0
81483,2008-109-3,2008,109,3,4.604,-2.619,2.195,-0.85,2.332,0.121,3.645,134190.0,522.1,-8.0
81484,2008-109-4,2008,109,4,4.078,-2.546,1.706,1.014,1.224,1.586,3.713,121370.0,524.12,-9.0
